request_id,timestamp,success,ttft,total_time,tokens_generated,tokens_per_sec,prompt_length,error,workload,model,target
1762762142184815,2025-11-10T08:10:08.906576,True,53.977579832077026,66.721755027771,92,1.3788606124300486,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762142235813,2025-11-10T08:10:03.400231,True,53.928887605667114,61.16440391540527,56,0.9155652048445038,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762142286945,2025-11-10T08:10:32.987066,True,54.868847370147705,90.70011234283447,282,3.1091471963571244,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762142338038,2025-11-10T08:10:08.539534,True,56.49776864051819,66.20148825645447,78,1.1782212462934352,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762142388983,2025-11-10T08:10:07.534479,True,56.44502782821655,65.14548802375793,74,1.1359190366800678,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762142440235,2025-11-10T08:10:21.333238,True,56.39448833465576,78.89299845695496,179,2.268895890649469,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762142491310,2025-11-10T08:10:09.911147,True,56.60392379760742,67.41980242729187,79,1.1717625557446072,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762142542114,2025-11-10T08:10:06.563245,True,56.8007435798645,64.02112436294556,55,0.8590914412592409,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762142593349,2025-11-10T08:10:32.986919,True,57.03021502494812,90.39355659484863,256,2.8320602667224732,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762142644876,2025-11-10T08:10:12.303366,True,57.68673396110535,69.65847969055176,85,1.2202390918894706,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762142695800,2025-11-10T08:10:10.284999,True,57.77337884902954,67.58917593955994,76,1.1244403995687304,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762142747226,2025-11-10T08:10:45.658782,True,57.72252655029297,102.911550283432,331,3.2163542293200544,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762142798863,2025-11-10T08:10:09.911292,True,58.28012943267822,67.11241936683655,64,0.953623794281293,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762142850343,2025-11-10T08:10:11.678875,True,59.009843587875366,68.82850193977356,75,1.0896648610139246,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762142901033,2025-11-10T08:10:26.205421,True,59.107962131500244,83.30437803268433,187,2.2447799793503154,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762142951774,2025-11-10T08:10:12.179957,True,59.56095480918884,69.22817325592041,73,1.0544839848674907,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762143003083,2025-11-10T08:10:12.707417,True,60.14148283004761,69.70432496070862,73,1.0472807826651949,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762143054162,2025-11-10T08:10:48.157983,True,60.49884581565857,105.10381937026978,347,3.301497529576497,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762143105011,2025-11-10T08:10:19.232207,True,63.58131647109985,76.12718486785889,92,1.2085039025112128,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762143155540,2025-11-10T08:10:16.766206,True,63.64324927330017,73.61065316200256,76,1.0324592533194747,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762143206447,2025-11-10T08:10:57.130756,True,64.47575831413269,113.92429566383362,385,3.379437175859776,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762143257068,2025-11-10T08:10:16.404768,True,64.65762257575989,73.14768886566162,61,0.8339292867069076,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762143307859,2025-11-10T08:10:18.344480,True,65.3531346321106,75.03659844398499,75,0.9995122587544756,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762143359033,2025-11-10T08:10:31.152888,True,65.68964862823486,87.79384708404541,169,1.9249640562876305,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762143409836,2025-11-10T08:10:20.004346,True,66.61515069007874,76.59450221061707,71,0.9269594807831836,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762143460407,2025-11-10T08:10:17.264099,True,66.56342506408691,73.80367875099182,55,0.7452203051499092,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762143510810,2025-11-10T08:10:49.017837,True,66.92778587341309,105.50701999664307,295,2.7960224827635742,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762143561675,2025-11-10T08:10:21.706315,True,68.23735690116882,78.14463520050049,73,0.9341652157272142,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762143613489,2025-11-10T08:10:22.112041,True,68.69193005561829,78.49854016304016,75,0.9554317805684825,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
